,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
TBK1,2.63042707931764e-274,-3.81812349378127,0.627,0.771,8.72959834813146e-270,L2,TBK1
OAZ1,1.18136815227107e-273,3.10171743232236,0.79,0.88,3.92060648694199e-269,L2,OAZ1
PNPLA8,2.10517573434746e-273,-1.41603056697463,0.545,0.711,6.9864467095789e-269,L2,PNPLA8
LOC401478,3.81985629498905e-273,-18.2728208506156,0.158,0.335,1.26769570861802e-268,L2,LOC401478
RAB3GAP2,5.10113091624502e-273,-7.32657566535039,0.87,0.929,1.69291231717424e-268,L2,RAB3GAP2
RNF180,1.1132676945438e-272,-5.75664884165473,0.816,0.891,3.69460149788251e-268,L2,RNF180
SGCD,1.63516194395138e-272,-0.507979400887955,0.906,0.769,5.42661194339145e-268,L2,SGCD
ACSS2,1.85369009166725e-272,-2.11674123639412,0.267,0.459,6.15184130721612e-268,L2,ACSS2
AP2M1,3.03285252127778e-272,-7.03133983680572,0.684,0.812,1.00651276623646e-267,L2,AP2M1
KDM2A,5.06323547205888e-272,-4.17136561587271,0.832,0.908,1.68033595611218e-267,L2,KDM2A
HOOK3,6.56358451292202e-272,-7.41622272648594,0.864,0.926,2.17825679230343e-267,L2,HOOK3
TRERF1,7.51795154539772e-272,4.63834216677303,0.932,0.813,2.49498257937114e-267,L2,TRERF1
SENP5,7.80811457530537e-272,-2.72090011515675,0.763,0.86,2.59127898410659e-267,L2,SENP5
STIM1,8.8284778587229e-272,-11.623381828947,0.694,0.803,2.92990694697437e-267,L2,STIM1
LOC105378334,8.96018829218966e-272,20.3706157542974,0.846,0.632,2.97361768852898e-267,L2,LOC105378334
DDX46,1.22934200846867e-271,-1.53548982801593,0.534,0.701,4.07981732350496e-267,L2,DDX46
MAP7D2,1.59352346880852e-271,-3.09397055757287,0.587,0.737,5.28842633593482e-267,L2,MAP7D2
SECISBP2,1.80745496921122e-271,-3.01078386361675,0.636,0.774,5.99840080632127e-267,L2,SECISBP2
RASGRF2-AS1,2.06277132407392e-271,1.20243359150929,0.211,0.067,6.84571919320413e-267,L2,RASGRF2-AS1
LRRC8D,2.39378906928965e-271,-5.63564610928899,0.713,0.82,7.94426778425158e-267,L2,LRRC8D
MAST1,3.84074428222592e-271,-4.5735534360234,0.729,0.838,1.27462780494232e-266,L2,MAST1
TMEM165,4.46410945501322e-271,-7.36687838921243,0.684,0.808,1.48150400483524e-266,L2,TMEM165
EDIL3,5.63918331464589e-271,-0.875996558053927,0.871,0.871,1.87147576663153e-266,L2,EDIL3
CMPK1,5.91937913879917e-271,-1.09647892126248,0.401,0.584,1.96446435479328e-266,L2,CMPK1
CEP95,9.05622715738687e-271,-1.87109736190286,0.618,0.765,3.00549010672198e-266,L2,CEP95
PDS5A,1.02673118714022e-270,-5.5861543705878,0.91,0.951,3.40741279076224e-266,L2,PDS5A
SPG11,1.40719428905167e-270,-3.74259918911725,0.705,0.828,4.67005568707577e-266,L2,SPG11
ST6GALNAC5,2.07706946656179e-270,-123.894834916881,0.988,0.8,6.89317043867862e-266,L2,ST6GALNAC5
SLC25A16,2.18753651091692e-270,-1.85622706784072,0.574,0.729,7.25977741877998e-266,L2,SLC25A16
LARP1,2.48737051686543e-270,-5.65505637920905,0.759,0.86,8.25483653432132e-266,L2,LARP1
HMGN3,2.75959253893792e-270,-13.5967439883063,0.881,0.926,9.15825975897328e-266,L2,HMGN3
SSBP2,3.34195036982482e-270,-40.3944310497801,0.962,0.976,1.10909306923376e-265,L2,SSBP2
CDC27,5.45457209157874e-270,-3.40054025165857,0.91,0.955,1.81020884003224e-265,L2,CDC27
PRKCQ-AS1,6.7257892213178e-270,-0.465274351107209,0.015,0.126,2.23208766887874e-265,L2,PRKCQ-AS1
ZNF138,7.95579326607525e-270,-6.72700219058677,0.789,0.883,2.64028911121239e-265,L2,ZNF138
LINC00969,8.16069461198351e-270,-6.09951093683299,0.687,0.806,2.70828972087897e-265,L2,LINC00969
KLHL24,9.61864191854555e-270,-8.55279623683444,0.857,0.924,3.19213869350771e-265,L2,KLHL24
CD99L2,1.07118446868891e-269,-3.02612882551728,0.592,0.743,3.55493989623789e-265,L2,CD99L2
LOC101927835,1.15389357765294e-269,-1.11519866340555,0.007,0.107,3.8294266161568e-265,L2,LOC101927835
CNTN1,1.25572698908787e-269,-51.762821321483,0.998,1,4.16738115868593e-265,L2,CNTN1
FRMPD1,2.14952863824659e-269,-1.54782950846846,0.033,0.158,7.13364069174897e-265,L2,FRMPD1
WDR7,2.32213130559082e-269,-21.3655500578542,0.976,0.991,7.70645716386426e-265,L2,WDR7
TCTEX1D1,2.48536938060061e-269,-1.39880387878757,0.152,0.329,8.24819536339926e-265,L2,TCTEX1D1
MPL,3.07199740326629e-269,0.461337298050263,0.119,0.015,1.01950377822199e-264,L2,MPL
GLTSCR1L,3.35833862325489e-269,-5.04934958777235,0.691,0.823,1.1145318388996e-264,L2,GLTSCR1L
USO1,3.833373612848e-269,-3.24192651235624,0.755,0.857,1.27218170089587e-264,L2,USO1
PHACTR2,7.49570647364907e-269,-17.1174503494241,0.392,0.571,2.48760010740992e-264,L2,PHACTR2
LOC284930,7.67016687298583e-269,-25.2315928749494,0.858,0.936,2.54549828013781e-264,L2,LOC284930
CENPC,9.30439524596824e-269,-3.82329106071576,0.673,0.807,3.08784965027948e-264,L2,CENPC
MYO19,1.10718937394284e-268,-2.13996286496081,0.369,0.555,3.67442937530412e-264,L2,MYO19
NRXN3,1.21183911607811e-268,-324.885440093165,0.999,1,4.02173047452841e-264,L2,NRXN3
MICAL3,1.44911186827608e-268,-22.3461043363689,0.962,0.978,4.80916755724782e-264,L2,MICAL3
LOC105369580,1.86175457022461e-268,-3.95924073347115,0.458,0.624,6.17860489220442e-264,L2,LOC105369580
HNMT,2.15902698548797e-268,-1.87657122268864,0.201,0.386,7.16516285673891e-264,L2,HNMT
PKM,2.40293323490572e-268,13.5993579966037,0.819,0.896,7.9746145266816e-264,L2,PKM
SGMS1,2.63876867205533e-268,-6.82643789045452,0.93,0.959,8.75728159195001e-264,L2,SGMS1
ATP5G3,3.4021914844755e-268,-5.3723717122614,0.515,0.679,1.12908528795288e-263,L2,ATP5G3
NEAT1,3.51517110557767e-268,-7.55261799539798,0.055,0.196,1.16657983480806e-263,L2,NEAT1
OXCT1,7.80504984517502e-268,-7.25401208427086,0.727,0.839,2.59026189211823e-263,L2,OXCT1
NEMF,1.03817609562073e-267,-4.3343221296556,0.791,0.883,3.44539500853651e-263,L2,NEMF
KIF5C,1.08282946270279e-267,8.20345074830241,0.976,0.991,3.59358613787173e-263,L2,KIF5C
KIAA0586,1.83364048729567e-267,-3.51712543338034,0.626,0.768,6.08530268518812e-263,L2,KIAA0586
GLRX2,2.41566868263698e-267,-0.748268544386952,0.149,0.325,8.01687965706735e-263,L2,GLRX2
GOT1,4.69843435891269e-267,-14.4691165010782,0.586,0.738,1.55926941069235e-262,L2,GOT1
PPP1R13B,4.91884599768402e-267,-7.05146678888541,0.871,0.918,1.6324174212514e-262,L2,PPP1R13B
FBXW7,5.4629008902914e-267,-23.4043178794336,0.994,0.999,1.81297291846101e-262,L2,FBXW7
KATNBL1,6.83477518521002e-267,-2.73511422027166,0.866,0.94,2.26825684071565e-262,L2,KATNBL1
RPS6KA3,7.2963746155874e-267,-14.6298070025921,0.918,0.959,2.42144784367499e-262,L2,RPS6KA3
SYP,9.09250379809004e-267,-27.8667659919168,0.869,0.933,3.01752923547214e-262,L2,SYP
CLOCK,9.12033322990081e-267,-3.76968164283242,0.836,0.911,3.02676498900718e-262,L2,CLOCK
FAM126A,9.86435098484175e-267,-14.5433498087412,0.112,0.274,3.27368216133943e-262,L2,FAM126A
UMAD1,1.06276992599989e-266,-4.40402246400111,0.797,0.891,3.52701455341584e-262,L2,UMAD1
C19orf60,1.63019719277146e-266,-1.71873575270667,0.429,0.608,5.41013542365064e-262,L2,C19orf60
RUSC2,2.45083779152181e-266,-6.56430700065778,0.701,0.819,8.13359537872344e-262,L2,RUSC2
LOC105377484,2.63009380947491e-266,-2.80294634897856,0.391,0.57,8.72849232550438e-262,L2,LOC105377484
MSMO1,3.24749631801501e-266,-5.81061231412998,0.402,0.578,1.07774660305964e-261,L2,MSMO1
LOC105369503,4.54761483431135e-266,-0.855398643454753,0.158,0.336,1.50921693506291e-261,L2,LOC105369503
ITGA8,4.76864678389486e-266,-47.4243508983482,0.346,0.525,1.58257080817119e-261,L2,ITGA8
NFKB1,7.84451463377399e-266,-12.6015450040187,0.751,0.847,2.60335907151057e-261,L2,NFKB1
CPE,8.14328812686066e-266,-25.7710590873663,0.963,0.987,2.70251303066125e-261,L2,CPE
RNF152,8.27440919407785e-266,-10.4975011869442,0.062,0.204,2.74602817923861e-261,L2,RNF152
DGKD,9.98896112514969e-266,-7.8439613882976,0.08,0.23,3.31503652860343e-261,L2,DGKD
PLXDC1,1.24050134086563e-265,-0.984199201330808,0.229,0.416,4.11685179993077e-261,L2,PLXDC1
NUBPL,1.46185255048175e-265,-10.8530902808769,0.525,0.697,4.85145005928377e-261,L2,NUBPL
ACOT11,1.72952099819909e-265,-1.65711130026457,0.123,0.288,5.73976133672331e-261,L2,ACOT11
FAM35A,3.67923003163702e-265,-12.9978214116044,0.563,0.708,1.22102607059938e-260,L2,FAM35A
NDRG4,4.06093057053184e-265,-12.8205105946939,0.804,0.896,1.3477010284424e-260,L2,NDRG4
NRG2,5.18131954208657e-265,-10.7468766562998,0.808,0.877,1.71952451643227e-260,L2,NRG2
MAP3K9,9.38339553963845e-265,-0.55444307728802,0.612,0.75,3.11406747773981e-260,L2,MAP3K9
PAM,1.0578108559948e-264,7.37480672494755,0.98,0.926,3.51055688778993e-260,L2,PAM
ATM,1.1082007783436e-264,-4.63720837111771,0.748,0.854,3.67778592308891e-260,L2,ATM
GMDS-AS1,1.30809647424844e-264,-8.28392230053027,0.606,0.743,4.3411797690883e-260,L2,GMDS-AS1
FKBP8,2.61677545140521e-264,-2.96204269976418,0.399,0.581,8.68429269057848e-260,L2,FKBP8
STT3B,2.73518892157603e-264,-4.01071006820071,0.703,0.82,9.07727147403438e-260,L2,STT3B
RAB30,3.45331090201576e-264,-13.1202028304934,0.682,0.801,1.14605028905197e-259,L2,RAB30
FLOT1,5.1049847437494e-264,-3.0708752442413,0.556,0.704,1.69419128690811e-259,L2,FLOT1
MAP2K5,8.28925231031111e-264,-57.15965717678,0.966,0.983,2.75095416422295e-259,L2,MAP2K5
SMS,9.97818000458808e-264,-2.1741177885983,0.566,0.722,3.31145859812265e-259,L2,SMS
COL16A1,1.03526107978084e-263,-3.94731207826205,0.368,0.544,3.43572094546867e-259,L2,COL16A1
LOC105373005,1.04314474156635e-263,-6.50359762498286,0.107,0.264,3.46188445383624e-259,L2,LOC105373005
SPAST,1.0911361093025e-263,-2.89544434631891,0.537,0.697,3.62115340594221e-259,L2,SPAST
VAMP2,1.14713336913726e-263,13.1571405062998,0.853,0.925,3.80699151215582e-259,L2,VAMP2
GPR155,1.18632356621114e-263,-1.4080990792431,0.846,0.904,3.93705201918492e-259,L2,GPR155
LOC105374973,1.57183677956006e-263,-9.39660840862754,0.005,0.102,5.21645472032596e-259,L2,LOC105374973
UBQLN1,2.13233418535895e-263,-2.95013419626955,0.726,0.832,7.07657746095075e-259,L2,UBQLN1
UCHL1,2.84176526090503e-263,-43.1584108905485,0.916,0.954,9.43096637136551e-259,L2,UCHL1
ZNF69,3.11953773661023e-263,-1.25912193131085,0.174,0.351,1.03528098864884e-258,L2,ZNF69
DIS3L2,3.36840803696446e-263,-5.00253272158212,0.807,0.89,1.11787357522739e-258,L2,DIS3L2
KCNN3,4.79591838102618e-263,0.609731592191875,0.549,0.344,1.59162143311116e-258,L2,KCNN3
HINT1,5.01834058685949e-263,-12.2023177109913,0.625,0.761,1.66543669056106e-258,L2,HINT1
LINC01484,5.26418348726679e-263,0.418504187070424,0.129,0.021,1.74702457391923e-258,L2,LINC01484
EML2,6.68533651791395e-263,-2.57944446861149,0.427,0.602,2.2186626302001e-258,L2,EML2
PAPPA,1.21053726207635e-262,-11.5474371267159,0.075,0.224,4.01741001165279e-258,L2,PAPPA
SLC2A6,1.25181441181442e-262,-1.39072571304466,0.331,0.518,4.15439648848852e-258,L2,SLC2A6
KCNK10,1.77365346593005e-262,-6.07284145336625,0.502,0.656,5.88622375738205e-258,L2,KCNK10
PHF3,1.84225283309463e-262,-3.51149749240104,0.755,0.857,6.11388447719114e-258,L2,PHF3
CACNA1B,3.44633506153064e-262,-34.8567341404039,0.995,0.998,1.14373521687017e-257,L2,CACNA1B
NMNAT2,3.88223667872005e-262,-9.97112640202243,0.957,0.982,1.28839788656682e-257,L2,NMNAT2
PIBF1,4.81165451459176e-262,-9.51602691877246,0.887,0.942,1.59684378375757e-257,L2,PIBF1
DOPEY1,4.87680465801797e-262,-5.89471433264997,0.949,0.973,1.61846516185642e-257,L2,DOPEY1
PTPRT,4.97771801528207e-262,-61.9448658147441,0.777,0.734,1.65195527773166e-257,L2,PTPRT
KIAA0226,5.99963722730054e-262,-3.04777253197936,0.63,0.759,1.99109960662423e-257,L2,KIAA0226
USP48,6.27435906790239e-262,-2.63952053329441,0.745,0.848,2.08227154386477e-257,L2,USP48
RAB39A,8.22512566411486e-262,-0.993822636162277,0.044,0.176,2.7296724541498e-257,L2,RAB39A
POU2F1,8.29552369928791e-262,-9.88907971920723,0.959,0.98,2.75303545008268e-257,L2,POU2F1
KLHL20,1.03249364507783e-261,-1.77426293849774,0.405,0.585,3.42653665991981e-257,L2,KLHL20
EPN2,1.42390325698757e-261,-5.51039277495948,0.619,0.744,4.72550773896466e-257,L2,EPN2
VAV3,1.52168592192446e-261,-53.8509105964819,0.092,0.243,5.05001906909071e-257,L2,VAV3
LOC100132891,1.78170115526823e-261,-24.1564498816869,0.37,0.544,5.91293162398869e-257,L2,LOC100132891
AK9,2.08515340360629e-261,-5.18321209651269,0.413,0.589,6.91999860054819e-257,L2,AK9
NASP,6.41315087109328e-261,-1.7048876921659,0.451,0.624,2.12833237958973e-256,L2,NASP
EPM2A,6.50707578468599e-261,-4.06667020294108,0.357,0.541,2.15950324066374e-256,L2,EPM2A
RIMKLA,7.57405035563363e-261,-5.37936880094584,0.521,0.679,2.51360009152413e-256,L2,RIMKLA
ERCC8,1.00670137086714e-260,-3.07378397413206,0.639,0.772,3.34093983949677e-256,L2,ERCC8
LOC105369794,2.0765214450888e-260,1.0451841195545,0.288,0.124,6.89135171981621e-256,L2,LOC105369794
OLFML2B,2.31986981663506e-260,-2.00371752420895,0.01,0.111,7.69895196046677e-256,L2,OLFML2B
PLD3,3.30518234534002e-260,-3.11373326576871,0.851,0.919,1.09689086494799e-255,L2,PLD3
ERP44,3.34793228801783e-260,-3.72761967027788,0.768,0.856,1.11107828842448e-255,L2,ERP44
CRLF1,3.46453896001539e-260,0.515504275861661,0.353,0.172,1.14977654466031e-255,L2,CRLF1
CDH2,4.08533117384985e-260,-43.4761392964113,0.978,0.979,1.35579885666555e-255,L2,CDH2
RFTN1,5.51969758423204e-260,3.4967194769844,0.893,0.778,1.83182203727909e-255,L2,RFTN1
IL1RAPL1,7.47535148132976e-260,-38.740512053413,0.999,0.985,2.48084489610891e-255,L2,IL1RAPL1
LOC105378654,7.99934737674035e-260,0.37429578499505,0.189,0.055,2.65474341391882e-255,L2,LOC105378654
BVES-AS1,8.00441050179547e-260,-0.603475933339886,0.035,0.16,2.65642371323086e-255,L2,BVES-AS1
DMXL1,8.05508564545487e-260,-0.602115690574911,0.903,0.951,2.67324127315711e-255,L2,DMXL1
IDH3A,1.09173094023289e-259,-1.46715031061373,0.598,0.741,3.62312747135089e-255,L2,IDH3A
LOC105374559,1.66807631180704e-259,0.55786373905208,0.172,0.045,5.53584485599403e-255,L2,LOC105374559
BTBD7,2.16427133384969e-259,-8.61912169183941,0.785,0.865,7.18256727564696e-255,L2,BTBD7
UBR3,2.35363114021956e-259,-17.2442226697413,0.985,0.995,7.81099566504666e-255,L2,UBR3
LYPLAL1,3.65978176058468e-259,-5.54188206069637,0.61,0.742,1.21457177288524e-254,L2,LYPLAL1
MROH1,6.85789584603592e-259,-5.13117933046857,0.681,0.794,2.27592989442394e-254,L2,MROH1
ARIH1,8.53403357352321e-259,-6.44159739588519,0.927,0.964,2.83218972204515e-254,L2,ARIH1
PTPRF,1.56999481257212e-258,3.14281201534468,0.74,0.588,5.2103417844831e-254,L2,PTPRF
LTK,1.58910368853887e-258,0.406932988205814,0.168,0.043,5.27375841115394e-254,L2,LTK
ATP1B3,1.61424885128342e-258,-22.7101823197679,0.867,0.916,5.35720766275429e-254,L2,ATP1B3
PACRG,1.8666007245526e-258,-16.5842589548953,0.846,0.904,6.1946878245727e-254,L2,PACRG
TMCO3,3.80699615583934e-258,-2.73840487683485,0.585,0.732,1.2634278142384e-253,L2,TMCO3
LPCAT2,5.57741242159293e-258,-1.0188500745055,0.045,0.177,1.85097586035405e-253,L2,LPCAT2
TTYH1,6.40796404664084e-258,1.40618947617688,0.605,0.427,2.1266110281587e-253,L2,TTYH1
C9orf72,8.08783661294382e-258,-2.90352946023762,0.629,0.771,2.68411033673767e-253,L2,C9orf72
UBE2E2,8.73252037774044e-258,-126.660868989429,0.996,0.999,2.89806153776072e-253,L2,UBE2E2
B2M,4.47222482084402e-257,-39.3671644431311,0.049,0.182,1.48419725129351e-252,L2,B2M
NAB1,4.59544543208155e-257,-3.21886198732764,0.495,0.664,1.5250904755449e-252,L2,NAB1
SCGB2B2,7.94527211480379e-257,-2.87564503774264,0.383,0.561,2.63679745673993e-252,L2,SCGB2B2
GPR89B,1.05201838968224e-256,-2.09046755128674,0.474,0.636,3.49133342983844e-252,L2,GPR89B
ITGB1BP1,1.48761341290973e-256,-5.22911999391266,0.707,0.81,4.93694263342353e-252,L2,ITGB1BP1
KIAA1033,2.36178520356261e-256,-2.29124009056493,0.552,0.708,7.83805655506323e-252,L2,KIAA1033
KCNJ2,3.22047172590849e-256,0.505067279258426,0.191,0.057,1.06877795167725e-251,L2,KCNJ2
ND3,4.09115229987628e-256,-63.3056998701416,0.536,0.687,1.35773071375994e-251,L2,ND3
MPP6,5.96485660625572e-256,-7.21227944851251,0.965,0.893,1.97955696191808e-251,L2,MPP6
FDPS,8.67181176626557e-256,-2.88485598310748,0.422,0.597,2.87791417087055e-251,L2,FDPS
KIAA0319,1.00754651641216e-255,-12.7638076983419,0.781,0.869,3.34374462401704e-251,L2,KIAA0319
VWC2,1.03616345989211e-255,-9.60900525641109,0.269,0.449,3.43871567434394e-251,L2,VWC2
TCERG1,1.44004026832925e-255,-4.80981425232436,0.87,0.934,4.77906163850429e-251,L2,TCERG1
UNC79,1.46356270895671e-255,-45.9621389709199,0.996,0.999,4.85712556221465e-251,L2,UNC79
HEATR5B,2.46636221096039e-255,-2.94269037435246,0.721,0.83,8.18511626951424e-251,L2,HEATR5B
SLC47A1,2.65067832503276e-255,-0.766837802830428,0.03,0.149,8.79680615728621e-251,L2,SLC47A1
HIBADH,3.16670292896853e-255,-5.98888770157253,0.667,0.795,1.05093370103679e-250,L2,HIBADH
LINC01102,4.39184395942847e-255,-1.86381748546984,0.723,0.499,1.45752125481552e-250,L2,LINC01102
RGS17,5.55439639791218e-255,-6.02016167834076,0.597,0.738,1.84333753257512e-250,L2,RGS17
KITLG,7.31882291864147e-255,-2.05814541519139,0.723,0.517,2.42889776200954e-250,L2,KITLG
TAF3,7.96046324591695e-255,-2.8006318435989,0.552,0.71,2.64183893742246e-250,L2,TAF3
ZDHHC17,1.38694969104808e-254,-4.0159694408769,0.859,0.922,4.60286993968127e-250,L2,ZDHHC17
RDX,2.26490648585111e-254,-2.30674379625438,0.363,0.545,7.51654515459408e-250,L2,RDX
RNF38,2.53438891300579e-254,-8.46479383966852,0.746,0.848,8.4108764855923e-250,L2,RNF38
ABCD2,2.75841140228847e-254,-4.70172304954995,0.42,0.594,9.15433992077473e-250,L2,ABCD2
UNC5C,3.45113204576016e-254,-118.124321949386,0.976,0.972,1.14532719202642e-249,L2,UNC5C
LOC105374497,7.98425216491482e-254,-48.6667075817787,0.297,0.474,2.64973376597028e-249,L2,LOC105374497
LRBA,8.42098816550877e-254,-5.0726859628226,0.962,0.982,2.7946733424874e-249,L2,LRBA
ACP6,9.02285655983806e-254,-0.929650729372643,0.207,0.389,2.99441540651346e-249,L2,ACP6
EEF1A2,1.02399345688073e-253,-8.41362699207034,0.427,0.599,3.39832708535007e-249,L2,EEF1A2
DHDDS,1.75071154482772e-253,-4.92675459162872,0.4,0.572,5.81008640381975e-249,L2,DHDDS
ALS2,2.8223495935304e-253,-5.0005839981503,0.81,0.897,9.36653159604933e-249,L2,ALS2
NCOA1,3.17413267538857e-253,-39.4590742429664,0.987,0.994,1.0533994109812e-248,L2,NCOA1
KSR1,3.37996197525591e-253,-3.16092589016729,0.384,0.562,1.12170798072818e-248,L2,KSR1
LINC01331,6.17990486174541e-253,4.63521985748918,0.225,0.081,2.05092502646745e-248,L2,LINC01331
VWA5A,7.50293378310679e-253,-1.72169229924156,0.012,0.113,2.48999863459965e-248,L2,VWA5A
LOC101929251,7.82365131624148e-253,-7.16805307672201,0.102,0.257,2.59643516232106e-248,L2,LOC101929251
FBLN7,1.08931385277719e-252,1.19617907663063,0.426,0.231,3.61510588321167e-248,L2,FBLN7
PPIA,1.45908019422009e-252,-6.85546566437473,0.627,0.768,4.84224944055822e-248,L2,PPIA
LOC105375550,1.47192294574359e-252,-0.715242927058233,0.092,0.244,4.88487068003924e-248,L2,LOC105375550
EGF,2.25190154999838e-252,-4.93006747331159,0.08,0.226,7.47338567397963e-248,L2,EGF
HTR4,2.96115807090244e-252,-6.78351821546658,0.658,0.412,9.82719528990393e-248,L2,HTR4
ZEB2,2.99908753545361e-252,-74.8064655697749,0.967,0.964,9.95307180390991e-248,L2,ZEB2
MIR325HG,4.08271250003445e-252,-21.6864884053544,0.132,0.292,1.35492979738643e-247,L2,MIR325HG
SPRY2,4.9671325717346e-252,-1.43863118517914,0.328,0.508,1.64844228658156e-247,L2,SPRY2
LOC101928464,5.06060644253359e-252,-1.58731189871506,0.217,0.394,1.67946346008362e-247,L2,LOC101928464
SOWAHA,6.21047355149571e-252,0.617830838536877,0.231,0.085,2.06106985753488e-247,L2,SOWAHA
UBE2D2,7.8934741497882e-252,-5.3725355284415,0.7,0.82,2.61960726609021e-247,L2,UBE2D2
RBMS3,8.36314173308722e-252,-67.0261402008841,0.205,0.382,2.77547584695965e-247,L2,RBMS3
NDUFS1,8.51774202783093e-252,-2.43466879510102,0.747,0.849,2.82678304677625e-247,L2,NDUFS1
PCDH11Y,8.61793915112891e-252,-1.86383400693974,0.129,0.294,2.86003546608515e-247,L2,PCDH11Y
GPX4,1.18094094688897e-251,-3.21206377380121,0.312,0.496,3.91918872044041e-247,L2,GPX4
ZNF207,1.18955003513282e-251,-5.42511927518521,0.958,0.98,3.94775970159528e-247,L2,ZNF207
GALK2,1.23853866463312e-251,-15.6450930816824,0.839,0.903,4.11033826631795e-247,L2,GALK2
SRD5A1,1.63975383081653e-251,-1.16424898779609,0.24,0.422,5.44185103833081e-247,L2,SRD5A1
FAM135A,1.71215843600299e-251,-30.8705838539558,0.943,0.966,5.68214020156311e-247,L2,FAM135A
WIPF1,1.95884902216985e-251,-17.4589657383725,0.024,0.135,6.50083224987509e-247,L2,WIPF1
ZYG11B,2.03127186493401e-251,-9.23916058936728,0.759,0.862,6.7411819381565e-247,L2,ZYG11B
LOC101928635,2.50876707878269e-251,-9.9020239225432,0.129,0.29,8.32584530435611e-247,L2,LOC101928635
TATDN1,2.85466985171258e-251,-3.00698794798228,0.518,0.671,9.47379283687853e-247,L2,TATDN1
CCM2,2.98772080543035e-251,-2.38903362752664,0.464,0.631,9.9153490369817e-247,L2,CCM2
GRIN2B,4.26340585260855e-251,-19.8645818593705,0.998,0.998,1.4148965003052e-246,L2,GRIN2B
LPIN2,6.06648615201586e-251,-2.52220119542279,0.366,0.544,2.0132847592695e-246,L2,LPIN2
EXOC6B,1.02706301688935e-250,-5.78103457172166,0.99,0.996,3.40851403415069e-246,L2,EXOC6B
CDH8,1.25233670610645e-250,-42.8966570826642,0.918,0.711,4.15612982655547e-246,L2,CDH8
LOC101928818,1.62794389985232e-250,-1.52182713638368,0.024,0.136,5.40265742043989e-246,L2,LOC101928818
LOC105369928,2.99540088657538e-250,-2.48721849765545,0.011,0.11,9.9408369222777e-246,L2,LOC105369928
SYT9,3.03257522318079e-250,1.04191266087913,0.341,0.166,1.00642073931701e-245,L2,SYT9
GAPVD1,3.58118534759511e-250,-2.42473398298204,0.765,0.859,1.18848798130639e-245,L2,GAPVD1
LOC105376541,5.38024989935063e-250,-0.606892681384671,0.048,0.18,1.78554353409749e-245,L2,LOC105376541
RAD54L2,5.67544730011958e-250,-3.25983236174727,0.671,0.798,1.88351069549068e-245,L2,RAD54L2
TMEM155,7.66747197800692e-250,-34.8320647790536,0.409,0.588,2.54460392534116e-245,L2,TMEM155
CORO2B,9.55612628668244e-250,-7.09125057814815,0.845,0.898,3.1713916307613e-245,L2,CORO2B
SPOCK3,1.90537471298451e-249,-6.06844299501167,0.85,0.542,6.32336705998169e-245,L2,SPOCK3
LOC105378964,2.28523086177453e-249,-8.8102697704435,0.031,0.147,7.58399566097114e-245,L2,LOC105378964
CNNM2,2.308638287879e-249,-11.6797528062587,0.873,0.921,7.66167788598405e-245,L2,CNNM2
JUN,2.51884260264739e-249,3.06830129729438,0.406,0.226,8.3592829454059e-245,L2,JUN
IDE,3.00049826467257e-249,-3.15600811166629,0.583,0.722,9.95775359096887e-245,L2,IDE
MAN1C1,3.39293092094438e-249,1.26495139805521,0.892,0.755,1.12601198473381e-244,L2,MAN1C1
LOC102724780,3.40376052295744e-249,-1.03708198320495,0.178,0.351,1.12960600475389e-244,L2,LOC102724780
LOC105377966,3.56420729592873e-249,-0.366297157769655,0.035,0.156,1.18285347529987e-244,L2,LOC105377966
ARPC1A,3.7342271526627e-249,-1.68471640779654,0.458,0.627,1.23927796515417e-244,L2,ARPC1A
LRRC39,4.06364224972853e-249,-1.4809997352164,0.217,0.395,1.34860095341741e-244,L2,LRRC39
SPHKAP,6.27508528695631e-249,-47.9909715398493,0.144,0.299,2.08251255418219e-244,L2,SPHKAP
RSF1,9.1307653167747e-249,-6.15892050644968,0.911,0.957,3.03022708567802e-244,L2,RSF1
TTBK2,9.48640734700148e-249,-33.3615186877485,0.926,0.96,3.14825400624938e-244,L2,TTBK2
OSBPL8,1.1237571509768e-248,-27.4183894186712,0.966,0.984,3.7294128569467e-244,L2,OSBPL8
HS6ST1,1.23098830344865e-248,1.55833926720349,0.565,0.391,4.08528088265504e-244,L2,HS6ST1
CDH6,1.54602780690425e-248,-34.3495980631869,0.554,0.652,5.13080248277312e-244,L2,CDH6
RAB3IP,1.7854576562054e-248,-8.26354555659067,0.287,0.469,5.92539832364887e-244,L2,RAB3IP
LOC105375062,1.82006557949073e-248,-2.64942874252479,0.476,0.648,6.04025163865588e-244,L2,LOC105375062
KMT2C,2.93483562493226e-248,-20.9543655467283,0.957,0.979,9.73983898846268e-244,L2,KMT2C
LOC101927871,4.51785279264268e-248,-1.75291778880893,0.302,0.488,1.49933980629433e-243,L2,LOC101927871
SCN1B,6.12575732535923e-248,-18.4823333489481,0.545,0.654,2.03295508356697e-243,L2,SCN1B
ATP2C1,7.91896689085255e-248,-16.3224081593914,0.936,0.966,2.62806754206723e-243,L2,ATP2C1
CDC42SE1,8.0501999859867e-248,-1.72623575254498,0.458,0.626,2.6716198693494e-243,L2,CDC42SE1
RNLS,1.03709144860454e-247,-5.58611254612727,0.74,0.848,3.44179539048388e-243,L2,RNLS
